Date,HomeTeam,AwayTeam,FTHG,FTAG,home_form_last5,away_form_last5,home_goals_scored_last5,away_goals_scored_last5,home_goals_conceded_last5,away_goals_conceded_last5,home_goals_diff_last5,away_goals_diff_last5,home_win_rate_last5,away_win_rate_last5,head2head_form_last3,head2head_goal_diff_last3,FTR
2020-12-15,Cercle brugge,Charleroi,3,4,0.6,0.8,1.0,0.6,2.0,1.4,-1.0,-0.8,0.2,0.2,0.0,-3.0,-1
2020-12-15,Mouscron,Oud-heverlee leuven,2,2,1.4,2.0,1.2,2.2,1.4,1.2,-0.2,1.0,0.4,0.6,0.0,-2.0,0
2020-12-15,Anderlecht,Oostende,2,1,1.2,1.4,1.0,1.0,1.0,1.4,0.0,-0.4,0.2,0.4,0.3333333333333333,-0.6666666666666666,1
2020-12-16,Antwerp,Waregem,0,1,1.0,1.6,1.4,2.0,2.0,1.2,-0.6,0.8,0.2,0.4,2.0,0.3333333333333333,-1
2020-12-16,Gent,Waasland-beveren,3,0,1.4,2.6,1.0,2.0,1.4,0.6,-0.4,1.4,0.4,0.8,3.0,2.5,1
2020-12-16,Kortrijk,Standard,2,1,1.0,0.8,1.6,1.2,2.0,1.4,-0.4,-0.2,0.2,0.0,1.0,0.0,1
2020-12-17,Mechelen,Club brugge,0,3,1.0,2.6,1.8,1.4,2.0,0.2,-0.2,1.2,0.2,0.8,0.3333333333333333,-2.6666666666666665,-1
2020-12-18,Charleroi,Anderlecht,1,0,1.4,1.6,1.4,1.2,1.8,1.0,-0.4,0.2,0.4,0.4,0.5,-0.5,1
2020-12-19,Waregem,St truiden,0,2,2.0,0.4,2.0,1.2,1.0,1.8,1.0,-0.6,0.6,0.0,2.0,2.0,-1
2020-12-19,Genk,Kortrijk,2,0,2.4,1.4,3.0,1.0,1.2,1.2,1.8,-0.2,0.8,0.4,3.0,1.0,1
2020-12-20,Waasland-beveren,Antwerp,0,3,2.0,0.8,1.6,1.2,1.2,2.0,0.4,-0.8,0.6,0.2,0.0,-3.5,-1
2020-12-20,Oud-heverlee leuven,Mechelen,1,2,2.0,0.4,2.2,1.4,1.2,2.4,1.0,-1.0,0.6,0.0,,,-1
2020-12-20,Club brugge,Gent,0,1,2.6,1.8,1.4,1.4,0.0,1.2,1.4,0.2,0.8,0.6,2.0,2.0,-1
2020-12-20,Standard,Mouscron,0,1,0.6,1.4,1.2,1.6,1.6,1.8,-0.4,-0.2,0.0,0.4,2.0,1.5,-1
2020-12-26,Club brugge,Eupen,3,0,2.0,1.8,1.2,1.6,0.2,1.0,1.0,0.6,0.6,0.4,2.0,2.0,1
2020-12-26,Waregem,Cercle brugge,1,0,1.4,0.0,1.4,1.2,1.2,2.8,0.2,-1.6,0.4,0.0,2.0,2.0,1
2020-12-26,Kortrijk,Gent,1,0,1.4,1.8,1.0,1.4,1.4,1.2,-0.4,0.2,0.4,0.6,1.0,-1.0,1
2020-12-26,Oud-heverlee leuven,Oostende,1,2,2.0,1.2,2.0,1.0,1.0,1.6,1.0,-0.6,0.6,0.4,0.0,-2.0,-1
2020-12-26,Standard,St truiden,1,2,0.4,0.8,0.8,1.2,1.4,1.4,-0.6,-0.2,0.0,0.2,0.3333333333333333,-1.0,-1
2020-12-27,Antwerp,Charleroi,2,1,1.2,2.0,1.6,1.4,1.8,1.2,-0.2,0.2,0.4,0.6,0.3333333333333333,-1.0,1
2020-12-27,Genk,Waasland-beveren,1,1,2.4,1.8,3.0,1.4,1.0,1.6,2.0,-0.2,0.8,0.6,2.3333333333333335,2.3333333333333335,0
2020-12-27,Anderlecht,Beerschot va,2,0,1.6,1.4,1.0,2.2,0.8,2.4,0.2,-0.2,0.4,0.4,0.0,-1.0,1
2020-12-27,Mechelen,Mouscron,2,1,1.0,1.4,1.4,1.2,2.0,1.4,-0.6,-0.2,0.2,0.4,2.3333333333333335,0.6666666666666666,1
2020-12-29,Eupen,Waregem,2,3,1.6,2.0,1.4,1.4,1.4,0.8,0.0,0.6,0.4,0.6,0.5,-0.5,-1
2020-12-30,St truiden,Beerschot va,1,0,1.2,1.2,1.4,1.2,1.4,1.8,0.0,-0.6,0.4,0.4,0.0,-3.0,1
2021-01-06,Eupen,Genk,1,4,1.4,2.0,1.4,2.4,1.6,1.0,-0.2,1.4,0.4,0.6,1.0,-1.0,-1
2021-01-09,Oostende,Charleroi,3,2,1.8,2.0,1.4,1.6,1.4,1.2,0.0,0.4,0.6,0.6,0.0,-2.3333333333333335,1
2021-01-09,Waregem,Mouscron,1,0,2.0,1.4,1.4,1.4,1.2,1.4,0.2,0.0,0.6,0.4,1.3333333333333333,0.0,1
2021-01-09,Cercle brugge,Eupen,1,2,0.0,0.8,1.0,1.0,2.6,2.2,-1.6,-1.2,0.0,0.2,1.0,-0.3333333333333333,-1
2021-01-09,Kortrijk,Genk,2,1,1.4,2.0,0.6,2.2,1.2,1.0,-0.6,1.2,0.4,0.6,0.0,-1.3333333333333333,1
2021-01-10,Beerschot va,Gent,1,1,0.6,1.8,0.8,1.4,1.8,0.8,-1.0,0.6,0.2,0.6,0.0,-4.0,0
2021-01-10,Oud-heverlee leuven,Anderlecht,1,0,1.4,2.0,1.8,1.4,1.2,0.8,0.6,0.6,0.4,0.6,1.0,0.0,1
2021-01-10,St truiden,Club brugge,1,2,1.8,2.4,1.2,1.8,0.8,0.2,0.4,1.6,0.6,0.8,0.0,-2.6666666666666665,-1
2021-01-10,Mechelen,Antwerp,3,0,1.4,1.2,1.6,1.4,2.0,1.6,-0.4,-0.2,0.4,0.4,1.0,-0.6666666666666666,1
2021-01-11,Standard,Waasland-beveren,3,1,0.2,1.4,1.0,1.2,1.8,1.8,-0.8,-0.6,0.0,0.4,2.0,0.6666666666666666,1
2021-01-12,Oostende,Eupen,1,1,2.4,1.2,1.8,1.2,1.2,2.2,0.6,-1.0,0.8,0.4,0.0,-1.0,0
2021-01-13,Beerschot va,Cercle brugge,1,1,0.2,0.0,0.4,1.0,1.6,2.0,-1.2,-1.0,0.0,0.0,,,0
2021-01-15,Eupen,Anderlecht,2,0,0.8,1.8,1.2,1.0,2.4,0.6,-1.2,0.4,0.2,0.6,0.6666666666666666,-1.6666666666666667,1
2021-01-16,Oostende,Kortrijk,2,1,2.0,1.8,1.6,1.0,1.2,1.4,0.4,-0.4,0.6,0.6,0.3333333333333333,-1.6666666666666667,1
2021-01-16,Mouscron,Genk,2,0,1.4,1.4,1.4,1.6,1.2,1.0,0.2,0.6,0.4,0.4,0.3333333333333333,-1.3333333333333333,1
2021-01-16,Waasland-beveren,Waregem,1,5,0.8,2.4,1.0,1.2,2.4,0.8,-1.4,0.4,0.2,0.8,0.0,-3.0,-1
2021-01-16,Charleroi,Mechelen,0,1,1.8,1.8,2.0,1.8,1.8,1.6,0.2,0.2,0.6,0.6,1.6666666666666667,0.3333333333333333,-1
2021-01-17,Beerschot va,Club brugge,0,3,0.4,2.4,0.6,2.0,1.6,0.4,-1.0,1.6,0.0,0.8,3.0,1.0,-1
2021-01-17,St truiden,Oud-heverlee leuven,3,1,1.8,1.4,1.4,1.6,1.0,1.2,0.4,0.4,0.6,0.4,1.0,0.0,1
2021-01-17,Gent,Antwerp,0,1,2.0,1.2,1.4,1.0,0.6,1.4,0.8,-0.4,0.6,0.4,0.3333333333333333,-0.6666666666666666,-1
2021-01-17,Cercle brugge,Standard,0,1,0.2,0.6,1.0,1.2,1.8,1.6,-0.8,-0.4,0.0,0.2,0.0,-1.3333333333333333,-1
2021-01-19,Mouscron,Waasland-beveren,1,1,1.4,0.2,1.2,0.6,1.0,3.0,0.2,-2.4,0.4,0.0,1.3333333333333333,-0.3333333333333333,0
2021-01-19,Anderlecht,Charleroi,3,0,1.2,1.2,0.8,1.6,1.0,1.8,-0.2,-0.2,0.4,0.4,1.3333333333333333,0.0,1
2021-01-20,Kortrijk,St truiden,0,2,1.8,2.4,1.2,1.8,1.2,0.8,0.0,1.0,0.6,0.8,1.3333333333333333,0.6666666666666666,-1
2021-01-20,Eupen,Beerschot va,3,1,1.4,0.4,1.6,0.4,1.8,1.6,-0.2,-1.2,0.4,0.0,3.0,1.0,1
2021-01-20,Mechelen,Standard,0,4,2.4,1.2,1.6,1.2,1.0,1.2,0.6,0.0,0.8,0.4,1.3333333333333333,0.0,-1
2021-01-20,Antwerp,Cercle brugge,1,0,1.8,0.2,1.2,1.0,1.0,1.8,0.2,-0.8,0.6,0.0,2.0,0.6666666666666666,1
2021-01-20,Club brugge,Oostende,2,1,2.4,2.0,2.2,1.8,0.4,1.4,1.8,0.4,0.8,0.6,3.0,2.0,1
2021-01-21,Waregem,Oud-heverlee leuven,2,3,2.4,0.8,2.0,1.2,1.0,1.8,1.0,-0.6,0.8,0.2,0.0,-1.0,-1
2021-01-21,Genk,Gent,1,1,1.4,1.4,1.6,1.0,1.2,0.6,0.4,0.4,0.4,0.4,1.0,-1.3333333333333333,0
2021-01-22,Anderlecht,Waasland-beveren,0,0,1.2,0.4,1.0,0.8,0.8,2.6,0.2,-1.8,0.4,0.0,2.3333333333333335,1.6666666666666667,0
2021-01-23,Mechelen,Eupen,3,0,2.4,2.0,1.6,1.8,1.2,1.4,0.4,0.4,0.8,0.6,1.6666666666666667,0.6666666666666666,1
2021-01-23,Kortrijk,Cercle brugge,1,2,1.2,0.2,0.8,0.4,1.4,1.2,-0.6,-0.8,0.4,0.0,3.0,1.3333333333333333,-1
2021-01-23,St truiden,Mouscron,0,2,2.4,1.4,1.8,1.0,0.8,0.8,1.0,0.2,0.8,0.4,1.0,0.0,-1
2021-01-23,Antwerp,Oostende,1,2,2.4,2.0,1.4,1.8,0.8,1.4,0.6,0.4,0.8,0.6,1.6666666666666667,0.6666666666666666,-1
2021-01-24,Oud-heverlee leuven,Gent,0,3,1.2,1.0,1.4,0.6,1.8,0.8,-0.4,-0.2,0.4,0.2,3.0,1.0,-1
2021-01-24,Waregem,Beerschot va,0,3,2.4,0.4,2.4,0.6,1.2,1.8,1.2,-1.2,0.8,0.0,0.0,-2.0,-1
2021-01-24,Club brugge,Genk,3,2,2.4,1.0,2.0,1.4,0.6,1.4,1.4,0.0,0.8,0.2,2.3333333333333335,0.6666666666666666,1
2021-01-24,Standard,Charleroi,3,2,1.8,0.6,1.8,0.8,0.8,1.8,1.0,-1.0,0.6,0.2,1.3333333333333333,-0.3333333333333333,1
2021-01-26,Eupen,Antwerp,0,2,2.0,1.8,1.6,1.0,1.2,1.2,0.4,-0.2,0.6,0.6,0.3333333333333333,-1.3333333333333333,-1
2021-01-26,Waasland-beveren,Mechelen,2,3,0.6,2.4,0.8,1.8,2.0,1.0,-1.2,0.8,0.0,0.8,1.0,-1.6666666666666667,-1
2021-01-26,Mouscron,Anderlecht,1,1,1.4,1.4,1.2,1.0,0.8,0.6,0.4,0.4,0.4,0.4,0.6666666666666666,-0.3333333333333333,0
2021-01-27,Beerschot va,Kortrijk,0,0,1.0,1.2,1.2,1.0,1.6,1.4,-0.4,-0.4,0.2,0.4,1.0,0.0,0
2021-01-27,Genk,Waregem,3,2,0.8,1.8,1.6,2.2,1.8,1.8,-0.2,0.4,0.2,0.6,2.0,0.6666666666666666,1
2021-01-27,Charleroi,Oud-heverlee leuven,1,1,0.0,1.2,1.0,1.2,2.4,2.0,-1.4,-0.8,0.0,0.4,3.0,2.0,0
2021-01-27,Gent,St truiden,1,1,1.0,1.8,1.0,1.4,0.8,1.0,0.2,0.4,0.2,0.6,1.3333333333333333,0.6666666666666666,0
2021-01-28,Cercle brugge,Club brugge,1,2,0.8,3.0,0.8,2.6,1.2,0.8,-0.4,1.8,0.2,1.0,0.0,-1.3333333333333333,-1
2021-01-28,Oostende,Standard,2,2,2.0,2.4,1.8,2.4,1.4,1.0,0.4,1.4,0.6,0.8,0.0,-1.6666666666666667,0
2021-01-29,Antwerp,Waasland-beveren,3,2,1.8,0.4,1.0,1.0,1.0,2.4,0.0,-1.4,0.6,0.0,3.0,3.3333333333333335,1
2021-01-30,Mechelen,Genk,0,0,2.4,0.8,2.0,1.4,1.2,2.0,0.8,-0.6,0.8,0.2,1.5,0.0,0
2021-01-30,Eupen,Mouscron,1,1,1.4,1.6,1.2,1.2,1.4,0.6,-0.2,0.6,0.4,0.4,2.0,0.3333333333333333,0
2021-01-30,Oud-heverlee leuven,Beerschot va,0,1,1.4,1.0,1.2,1.0,1.8,1.4,-0.6,-0.4,0.4,0.2,0.0,-2.0,-1
2021-01-30,Kortrijk,Charleroi,1,3,0.8,0.2,0.8,1.0,1.4,2.2,-0.6,-1.2,0.2,0.0,1.0,0.0,-1
2021-01-31,St truiden,Cercle brugge,3,0,1.4,0.8,1.4,0.8,1.2,1.2,0.2,-0.4,0.4,0.2,0.0,-1.6666666666666667,1
2021-01-31,Club brugge,Standard,3,1,3.0,2.6,2.4,2.6,1.0,1.0,1.4,1.6,1.0,0.8,1.0,0.0,1
2021-01-31,Waregem,Oostende,2,1,1.2,1.6,2.0,1.6,2.0,1.4,0.0,0.2,0.4,0.4,1.3333333333333333,-0.3333333333333333,1
2021-01-31,Anderlecht,Gent,0,0,1.0,1.2,0.8,1.2,0.8,0.8,0.0,0.4,0.2,0.2,1.0,0.0,0
2021-02-05,Mouscron,Kortrijk,0,3,1.8,0.2,1.4,0.6,0.6,1.8,0.8,-1.2,0.4,0.0,2.0,0.0,-1
2021-02-06,Oostende,St truiden,3,1,1.4,2.0,1.6,1.8,1.6,0.8,0.0,1.0,0.4,0.6,1.3333333333333333,0.0,1
2021-02-06,Cercle brugge,Mechelen,0,1,0.6,2.0,0.6,1.4,1.6,1.2,-1.0,0.2,0.2,0.6,2.0,0.0,-1
2021-02-06,Waasland-beveren,Club brugge,0,2,0.4,3.0,1.2,2.6,2.4,1.0,-1.2,1.6,0.0,1.0,0.0,-2.0,-1
2021-02-06,Standard,Oud-heverlee leuven,1,1,2.0,0.8,2.2,1.0,1.4,2.0,0.8,-1.0,0.6,0.2,0.0,-1.0,0
2021-02-07,Beerschot va,Antwerp,1,2,1.4,2.4,1.0,1.6,1.2,0.8,-0.2,0.8,0.4,0.8,0.0,-1.0,-1
2021-02-07,Charleroi,Waregem,1,1,0.8,1.2,1.2,2.2,1.8,2.2,-0.6,0.0,0.2,0.4,2.0,1.3333333333333333,0
2021-02-07,Genk,Anderlecht,1,2,1.0,1.2,1.2,0.8,1.6,0.6,-0.4,0.2,0.2,0.2,1.0,-0.6666666666666666,-1
2021-02-07,Gent,Eupen,2,2,1.2,1.4,1.0,1.2,0.6,1.4,0.4,-0.2,0.2,0.4,2.0,1.6666666666666667,0
2021-02-12,Oud-heverlee leuven,Kortrijk,3,1,1.0,0.8,1.0,1.0,1.6,1.4,-0.6,-0.4,0.2,0.2,3.0,3.0,1
2021-02-13,St truiden,Waregem,1,2,1.4,0.8,1.4,1.4,1.2,2.2,0.2,-0.8,0.4,0.2,1.3333333333333333,-0.6666666666666666,-1
2021-02-14,Cercle brugge,Anderlecht,0,0,0.6,1.8,0.6,1.2,1.6,0.4,-1.0,0.8,0.2,0.4,0.0,-1.3333333333333333,0
2021-02-14,Standard,Antwerp,1,1,1.6,2.4,2.2,1.8,1.6,1.0,0.6,0.8,0.4,0.8,1.6666666666666667,0.3333333333333333,0
2021-02-14,Beerschot va,Mechelen,1,2,1.4,2.0,1.2,1.4,1.0,1.2,0.2,0.2,0.4,0.6,3.0,1.0,-1
2021-02-15,Gent,Mouscron,4,0,1.4,1.2,1.4,1.0,0.8,1.2,0.6,-0.2,0.2,0.2,2.0,0.6666666666666666,1
2021-02-17,Oostende,Genk,3,1,1.4,1.0,1.8,1.4,1.6,1.6,0.2,-0.2,0.4,0.2,0.3333333333333333,-1.3333333333333333,1
2021-02-17,Waasland-beveren,Eupen,1,0,0.4,1.0,1.0,1.2,1.8,1.8,-0.8,-0.6,0.0,0.2,0.6666666666666666,-0.3333333333333333,1
2021-02-19,Mechelen,Gent,1,1,2.6,1.8,1.8,2.0,0.6,0.6,1.2,1.4,0.8,0.4,0.0,-2.3333333333333335,0
2021-02-20,Eupen,Oostende,1,1,0.4,2.0,0.6,2.2,1.8,1.4,-1.2,0.8,0.0,0.6,2.3333333333333335,0.6666666666666666,0
2021-02-20,Mouscron,Cercle brugge,1,2,1.0,0.8,0.8,0.6,1.8,1.4,-1.0,-0.8,0.2,0.2,1.3333333333333333,0.0,-1
2021-02-20,Waasland-beveren,Charleroi,1,1,0.8,1.0,1.0,1.4,1.6,1.8,-0.6,-0.4,0.2,0.2,1.0,-1.3333333333333333,0
2021-02-21,Anderlecht,Kortrijk,0,2,1.4,0.8,0.6,1.2,0.4,1.6,0.2,-0.4,0.2,0.2,1.3333333333333333,0.0,-1
2021-02-21,Waregem,Standard,3,2,1.4,1.2,1.4,1.6,1.8,1.8,-0.4,-0.2,0.4,0.2,0.5,-2.0,1
2021-02-21,Genk,Beerschot va,1,2,0.8,1.4,1.4,1.2,2.0,0.8,-0.6,0.4,0.2,0.4,0.0,-3.0,-1
2021-02-21,Antwerp,St truiden,0,0,2.0,0.8,1.8,1.2,1.2,1.6,0.6,-0.4,0.6,0.2,2.3333333333333335,1.0,0
2021-02-22,Club brugge,Oud-heverlee leuven,3,0,3.0,1.0,2.4,1.0,1.0,1.4,1.4,-0.4,1.0,0.2,0.0,-1.0,1
2021-02-26,Charleroi,Genk,1,2,1.2,0.8,1.6,1.2,1.4,1.8,0.2,-0.6,0.2,0.2,1.0,-0.3333333333333333,-1
2021-02-27,Kortrijk,Waregem,1,2,1.4,2.0,1.4,2.0,1.2,1.6,0.2,0.4,0.4,0.6,1.6666666666666667,0.6666666666666666,-1
2021-02-27,Cercle brugge,Waasland-beveren,2,0,0.8,0.8,0.6,1.2,1.4,1.8,-0.8,-0.6,0.2,0.2,2.3333333333333335,1.0,1
2021-02-27,Oostende,Mechelen,2,0,1.6,2.2,2.0,1.4,1.4,0.8,0.6,0.6,0.4,0.6,2.0,0.3333333333333333,1
2021-02-28,Beerschot va,Mouscron,2,2,1.4,0.4,1.0,0.6,1.0,2.2,0.0,-1.6,0.4,0.0,0.0,-2.0,0
2021-02-28,St truiden,Eupen,0,2,1.0,0.6,1.2,0.8,1.2,1.4,0.0,-0.6,0.2,0.0,2.3333333333333335,1.6666666666666667,-1
2021-02-28,Standard,Anderlecht,1,3,0.6,1.2,1.4,0.6,2.0,0.8,-0.6,-0.2,0.0,0.2,0.6666666666666666,-0.3333333333333333,-1
2021-03-01,Oud-heverlee leuven,Antwerp,2,0,1.0,2.2,1.0,1.6,1.4,0.8,-0.4,0.8,0.2,0.6,0.0,-1.0,1
2021-03-05,Charleroi,St truiden,0,0,1.2,0.8,1.4,1.0,1.2,1.4,0.2,-0.4,0.2,0.2,2.0,0.0,0
2021-03-06,Eupen,Oud-heverlee leuven,3,3,1.2,1.4,1.2,1.2,1.0,1.2,0.2,0.0,0.2,0.4,1.0,0.0,0
2021-03-06,Waasland-beveren,Beerschot va,1,2,0.8,1.4,0.8,1.4,1.6,1.4,-0.8,0.0,0.2,0.4,0.0,-1.0,-1
2021-03-06,Antwerp,Kortrijk,4,2,1.6,1.2,1.2,1.6,1.2,1.6,0.0,0.0,0.4,0.4,3.0,1.6666666666666667,1
2021-03-07,Mouscron,Standard,1,0,0.4,0.4,0.8,1.2,2.4,2.2,-1.6,-1.0,0.0,0.0,1.3333333333333333,-0.6666666666666666,1
2021-03-07,Club brugge,Waregem,3,0,3.0,2.6,2.6,2.0,0.8,1.2,1.8,0.8,1.0,0.8,3.0,4.0,1
2021-03-07,Anderlecht,Mechelen,1,1,1.6,1.6,1.0,0.8,0.8,0.8,0.2,0.0,0.4,0.4,0.6666666666666666,-0.6666666666666666,0
2021-03-07,Genk,Cercle brugge,2,0,0.8,1.4,1.0,0.8,1.6,1.0,-0.6,-0.2,0.2,0.4,3.0,2.0,1
2021-03-08,Gent,Oostende,1,0,1.4,2.0,1.6,2.0,0.8,1.0,0.8,1.0,0.2,0.6,1.0,0.0,1
2021-03-12,Charleroi,Club brugge,1,1,1.2,3.0,1.2,2.6,1.0,0.4,0.2,2.2,0.2,1.0,1.3333333333333333,0.0,0
2021-03-15,Gent,Club brugge,0,4,1.8,2.6,1.6,2.4,0.6,0.4,1.0,2.0,0.4,0.8,1.3333333333333333,-1.0,-1
2021-03-19,Genk,Standard,2,2,1.2,0.4,1.4,1.0,1.6,1.8,-0.2,-0.8,0.4,0.0,0.3333333333333333,-1.0,0
2021-03-20,Mouscron,Oostende,0,1,0.8,2.0,0.8,1.8,2.2,0.8,-1.4,1.0,0.2,0.6,1.3333333333333333,-0.3333333333333333,-1
2021-03-20,Eupen,Kortrijk,2,0,1.2,1.2,1.6,1.8,1.4,1.8,0.2,0.0,0.2,0.4,1.3333333333333333,0.0,1
2021-03-21,Club brugge,Antwerp,0,2,2.6,1.6,2.6,1.4,0.2,1.2,2.4,0.2,0.8,0.4,2.0,0.6666666666666666,-1
2021-03-21,Mechelen,Oud-heverlee leuven,2,2,1.6,1.6,1.0,1.8,1.0,1.6,0.0,0.2,0.4,0.4,3.0,1.0,0
2021-03-21,Anderlecht,Waregem,4,1,1.6,2.0,1.2,1.6,1.0,1.6,0.2,0.0,0.4,0.6,2.3333333333333335,2.6666666666666665,1
2021-03-21,Gent,Cercle brugge,1,0,1.6,1.4,1.6,0.8,1.4,0.8,0.2,0.0,0.4,0.4,1.0,-1.0,1
2021-04-03,Oostende,Waasland-beveren,0,2,2.0,0.8,1.4,0.6,0.6,1.4,0.8,-0.8,0.6,0.2,0.0,-1.6666666666666667,-1
2021-04-03,St truiden,Mechelen,2,1,0.4,1.2,0.4,1.2,1.4,1.4,-1.0,-0.2,0.0,0.2,1.0,-1.3333333333333333,1
2021-04-03,Kortrijk,Club brugge,1,2,0.6,2.0,1.2,2.2,2.2,0.6,-1.0,1.6,0.2,0.6,0.3333333333333333,-1.3333333333333333,-1
2021-04-04,Cercle brugge,Beerschot va,2,1,1.4,1.4,0.8,1.6,0.8,1.6,0.0,0.0,0.4,0.4,1.0,0.0,1
2021-04-04,Standard,Gent,2,1,0.4,2.0,1.2,1.4,2.0,1.0,-0.8,0.4,0.0,0.6,0.0,-1.3333333333333333,1
2021-04-04,Charleroi,Mouscron,1,1,0.8,0.8,0.8,0.8,1.0,1.8,-0.2,-1.0,0.0,0.2,1.6666666666666667,0.3333333333333333,0
2021-04-05,Antwerp,Anderlecht,1,4,1.6,1.6,1.4,1.6,1.0,1.0,0.4,0.6,0.4,0.4,1.3333333333333333,0.0,-1
2021-04-05,Oud-heverlee leuven,Genk,2,3,1.6,1.4,2.0,1.6,1.8,1.6,0.2,0.0,0.4,0.4,1.0,0.0,-1
2021-04-05,Waregem,Eupen,2,1,1.8,1.6,1.6,1.6,2.2,1.0,-0.6,0.6,0.6,0.4,2.3333333333333335,0.6666666666666666,1
2021-04-06,Waasland-beveren,St truiden,2,4,1.4,1.0,1.0,0.6,1.0,1.0,0.0,-0.4,0.4,0.2,1.6666666666666667,0.3333333333333333,-1
2021-04-07,Beerschot va,Charleroi,2,1,1.4,0.8,1.6,0.8,1.6,1.0,0.0,-0.2,0.4,0.0,0.0,-2.0,1
2021-04-09,Eupen,Standard,0,4,1.6,0.8,1.8,1.4,1.2,2.0,0.6,-0.6,0.4,0.2,0.3333333333333333,-1.3333333333333333,-1
2021-04-10,Cercle brugge,Oud-heverlee leuven,3,0,1.8,1.0,1.2,1.8,1.0,2.2,0.2,-0.4,0.6,0.2,0.0,-1.0,1
2021-04-10,Mechelen,Waregem,4,2,0.6,1.8,1.0,1.6,1.6,2.2,-0.6,-0.6,0.0,0.6,2.0,0.3333333333333333,1
2021-04-10,Gent,Charleroi,4,0,1.4,0.6,0.8,0.8,1.4,1.2,-0.6,-0.4,0.4,0.0,1.3333333333333333,-0.6666666666666666,1
2021-04-11,Genk,St truiden,4,0,2.0,1.6,2.0,1.2,1.4,1.0,0.6,0.2,0.6,0.4,1.3333333333333333,0.0,1
2021-04-11,Waasland-beveren,Kortrijk,3,4,0.8,0.6,1.2,1.2,1.8,2.0,-0.6,-0.8,0.2,0.2,2.0,1.0,-1
2021-04-11,Anderlecht,Club brugge,2,1,2.0,2.0,2.4,2.0,1.2,0.8,1.2,1.2,0.6,0.6,0.0,-1.6666666666666667,1
2021-04-11,Beerschot va,Oostende,1,2,2.0,1.4,1.8,0.8,1.4,0.8,0.4,0.0,0.6,0.4,3.0,1.0,-1
2021-04-12,Mouscron,Antwerp,2,3,1.0,1.4,1.0,1.4,1.2,1.6,-0.2,-0.2,0.2,0.4,2.0,1.0,-1
2021-04-17,Charleroi,Eupen,2,3,0.6,1.4,0.6,1.6,1.6,1.8,-1.0,-0.2,0.0,0.4,1.3333333333333333,-0.3333333333333333,-1
2021-04-17,Antwerp,Genk,3,2,1.8,2.6,2.0,2.6,2.0,1.0,0.0,1.6,0.6,0.8,0.6666666666666666,-0.6666666666666666,1
2021-04-18,Waregem,Gent,2,7,1.2,1.8,1.4,1.4,2.6,1.2,-1.2,0.2,0.4,0.6,1.3333333333333333,0.3333333333333333,-1
2021-04-18,Standard,Beerschot va,3,0,1.4,1.4,1.8,1.6,1.4,1.6,0.4,0.0,0.4,0.4,3.0,3.0,1
2021-04-18,Club brugge,Mouscron,4,2,1.4,1.0,1.6,1.2,1.2,1.4,0.4,-0.2,0.4,0.2,2.3333333333333335,0.6666666666666666,1
2021-04-18,Oud-heverlee leuven,Waasland-beveren,1,2,1.0,0.6,1.8,1.6,2.2,2.4,-0.4,-0.8,0.2,0.2,3.0,2.0,-1
2021-04-18,Oostende,Cercle brugge,1,1,1.8,1.8,1.0,1.4,0.8,0.8,0.2,0.6,0.6,0.6,3.0,1.5,0
2021-04-18,St truiden,Anderlecht,0,1,1.4,2.6,1.2,2.8,1.8,1.0,-0.6,1.8,0.4,0.8,0.0,-2.5,-1
2021-04-18,Kortrijk,Mechelen,1,4,0.6,1.0,1.6,1.6,2.6,1.8,-1.0,-0.2,0.2,0.2,1.3333333333333333,0.0,-1
2021-07-23,Standard,Genk,1,1,2.0,2.0,2.2,2.6,0.8,1.4,1.4,1.2,0.6,0.6,1.6666666666666667,0.6666666666666666,0
2021-07-24,Oud-heverlee leuven,Waregem,1,1,0.4,0.6,1.6,1.4,2.6,3.8,-1.0,-2.4,0.0,0.2,3.0,1.0,0
2021-07-24,Kortrijk,Seraing,2,0,0.6,,1.6,,3.0,,-1.4,,0.2,,,,1
2021-07-24,Oostende,Charleroi,0,3,1.4,0.4,0.8,1.0,1.0,2.2,-0.2,-1.2,0.4,0.0,1.0,-1.6666666666666667,-1
2021-07-25,St truiden,Gent,2,1,1.4,1.8,1.2,2.6,1.6,1.6,-0.4,1.0,0.4,0.6,1.3333333333333333,-0.6666666666666666,1
2021-07-25,Mechelen,Antwerp,3,2,1.6,2.4,2.4,2.6,1.6,2.0,0.8,0.6,0.4,0.8,1.0,-0.3333333333333333,1
2021-07-25,Club brugge,Eupen,2,2,1.8,1.4,2.2,1.8,1.4,2.2,0.8,-0.4,0.6,0.4,2.3333333333333335,2.3333333333333335,0
2021-07-25,Anderlecht,St. gilloise,1,3,2.6,,2.4,,0.8,,1.6,,0.8,,,,-1
2021-07-27,Beerschot va,Cercle brugge,0,1,1.2,1.4,1.2,1.2,1.8,1.0,-0.6,0.2,0.4,0.4,0.5,-0.5,-1
2021-07-30,Genk,Oostende,3,4,1.6,1.4,2.4,0.8,1.6,1.4,0.8,-0.6,0.4,0.4,1.3333333333333333,0.0,-1
2021-07-31,Charleroi,St truiden,0,0,0.8,1.8,1.4,1.6,2.0,1.8,-0.6,-0.2,0.2,0.6,2.3333333333333335,1.0,0
2021-07-31,Cercle brugge,Oud-heverlee leuven,1,1,2.0,0.4,1.4,1.2,0.6,2.2,0.8,-1.0,0.6,0.0,1.5,1.0,0
